"dwc.scientificName","freq"
"Galeocerdo cuvieri Small book specimen",1
"Galeorhinus zyopterus",1
"Galeus arae",1
"Galeus piperatus",1
"Gambusia",1
"Gobiesox strumosus",1
"Gobioides broussonnetii",1
"Gymnothorax",1
"Gymnothorax polygonius",1
"Haemulon sciurus",1
"Halieutaea retifera",1
"Helicolenus dactylopterus",1
"Heterodontus mexicanus Small book specimen",1
"Hexanchus griseus",1
"Hirundichthys affinis",1
"Hygophum proximum",1
"Hymenocephalus aterrimus",1
"Hypentelium nigricans",1
"Hypsoblennius hentz",1
"Isurus paucus",1
"Kryptophanaron alfredi",1
"Lactophrys trigonus",1
"Lepomis punctatus punctatus",1
"Lophius americanus",1
"Lutjanus analis",1
"Lutjanus buccanella",1
"Lutjanus synagris",1
"Malacanthus plumieri",1
"Melanostigma atlanticum",1
"Menticirrhus",1
"Menticirrhus saxatilis",1
"Menticirrhus sp.",1
"Micrognathus",1
"Microgobius gulosus",1
"Micropogonias undulatus",1
"Micropterus punctulatus",1
"Mitsukurina owstoni",1
"Monacanthus tuckeri",1
"Mullus auratus",1
"Mustelus sinusmexicanus",1
"Mycteroperca microlepis",1
"Narcine brasiliensis",1
"Nemichthys curvirostris",1
"Notarius grandicassis",1
"Notropis petersoni",1
"Odontaspis taurus",1
"Ogcocephalus parvus",1
"Ogcocephalus radiatus",1
"Ophichthus cylindroideus",1
"Ophichthus gomesii",1
"Ophichthus rex",1
"Ophidion grayi",1
"Ophidion josephi",1
"Ophidion welshi",1
"Opisthonema oglinum",1
"Opistognathus robinsi",1
"Opsopoedus emiliae",1
"Oxyporhamphus micropterus",1
"Parablennius marmoreus",1
"Paralichthys dentatus",1
"Pareques iwamotoi",1
"Percina caprodes",1
"Petromyzon marinus",1
"Photoblepharon palpebratum",1
"Physiculus fulvus",1
"Platybelone argalus",1
"Polydactylus octonemus",1
"Prionotus scitulus",1
"Prionotus sp.",1
"Pseudocarcharias kamoharai",1
"Pteronotropis hypselopterus",1
"Rhizoprionodon longurio",1
"Rhizoprionodon porosus",1
"Sardinella aurita",1
"Sargocentron bullisi",1
"Sciaenops ocellatus",1
"Scomber japonicus",1
"Scomberomorus cavalla",1
"Scomberomorus maculatus",1
"Scomberomorus sp.",1
"Scorpaena inermis",1
"Scymnodon obscurus",1
"Selene setapinnis",1
"Selene vomer",1
"Serraniculus pumilio",1
"Serranus phoebe",1
"Serranus subligarius",1
"Sphoeroides dorsalis",1
"Sphoeroides maculatus",1
"Sphoeroides pachygaster",1
"Sphoeroides parvus",1
"Sphoeroides testudineus",1
"Sphyraena barracuda",1
"Sphyraena picudilla",1
"Sphyrna mokarran",1
"Squalus asper",1
"Squalus blainville",1
"Stellifer lanceolatus",1
"Symbolophorus evermanni",1
"Synodus intermedius",1
"Thysanactis dentex",1
"Trachinocephalus myops",1
"Triakis semifasciata",1
"Trichiurus lepturus",1
"Tylosurus crocodilus",1
"unknown unknown",1
"Urophycis  floridana",1
