"dwc.preparations","freq"
"IsOH - 49",62
"IsOH - 43",61
"IsOH - 45",60
"IsOH - 44",58
"EtOH - 80",56
"tissue - 1; tissue - 1; EtOH - 5",56
"tissue - 1; tissue - 1; tissue - 2; EtOH - 5more than 4 prep types",55
"C&S - 2",54
"EtOH - 66",54
"IsOH - 51",53
"IsOH - 55",53
"EtOH - 78",52
"EtOH - 82",52
"IsOH - 48",52
"photo - 1",52
"EtOH - 81",51
"EtOH - 1; photo - 3",50
"EtOH - 76",50
"IsOH - 54",49
"photo - 1; EtOH - 2",49
"tissue - 1; tissue - 1; tissue - 2; EtOH - 6more than 4 prep types",49
"EtOH - 68",48
"EtOH - 72",48
"IsOH - 60",48
"EtOH - 73",47
"EtOH - 79",45
"IsOH - 63",45
"tissue - 1; tissue - 1; EtOH - 6",45
"EtOH - 83",44
"IsOH - 53",44
"IsOH - 59",44
"EtOH - 85",43
"IsOH - 52",43
"skeleton - 4",43
"tissue - 1; EtOH - 3",42
"EtOH - 86",41
"IsOH - 57",41
"EtOH - 200",40
"EtOH - 87",40
"EtOH - 90",40
"tissue - 1; tissue - 1; EtOH - 7",40
"EtOH - 77",39
"EtOH - 89",39
"EtOH - 91",39
"IsOH - 56",39
"IsOH - 67",39
"C&S - 1; EtOH - 1",38
"IsOH - 70",38
"IsOH - 75",38
"EtOH - 93",36
"EtOH - 97",36
"IsOH - 58",36
"IsOH - 65",36
"photo - 1; EtOH - 3",36
"EtOH - 99",35
"EtOH - 84",34
"IsOH - 62",34
"tissue - 1; EtOH - 4",34
"EtOH - 104",33
"IsOH - 68",33
"skeleton - 5",33
"tissue - 1; tissue - 1; tissue - 2; EtOH - 8more than 4 prep types",33
"EtOH - 120",32
"EtOH - 88",32
"EtOH - 98",32
"tissue - 1; tissue - 1; EtOH - 8",32
"IsOH - 64",31
"IsOH - 66",31
"EtOH - 1; photo - 2",30
"EtOH - 102",30
"IsOH - 61",30
"IsOH - 76",30
"EtOH - 94",29
"EtOH - 95",29
"IsOH - 73",29
"IsOH - 78",29
"EtOH - 150",28
"EtOH - 96",28
"IsOH - 85",28
"tissue - 1; tissue - 1; photo - 1; EtOH - 2more than 4 prep types",28
"tissue - 1; tissue - 1; tissue - 1; EtOH - 3more than 4 prep types",28
"EtOH - 1; C&S - 1",27
"EtOH - 1; EtOH - 1; EtOH - 1; EtOH - 1more than 4 prep types",27
"EtOH - 92",27
"IsOH - 69",27
"IsOH - 71",27
"IsOH - 72",27
"IsOH - 79",27
"IsOH - 82",27
"EtOH - 113",26
"IsOH - 81",26
"IsOH - 96",26
"tissue - 1; tissue - 1; EtOH - 9",26
"EtOH - 111",25
"EtOH - 119",25
"IsOH - 89",24
"skeleton - 6",24
"EtOH - 106",23
"EtOH - 109",23
"EtOH - 130",23
"tissue no UF voucher - 1; tissue no UF voucher - 1",23
"EtOH - 107",22
"IsOH - 93",22
"tissue - 1; EtOH - 5",22
"tissue - 1; tissue - 1; tissue - 2; EtOH - 7more than 4 prep types",22
"EtOH - 101",21
"EtOH - 108",21
"EtOH - 125",21
"EtOH - 134",21
"EtOH - 136",21
"IsOH - 74",21
"IsOH - 84",21
"IsOH - 95",21
"EtOH - 115",20
"EtOH - 128",20
"EtOH - 129",20
"EtOH - 131",20
"EtOH - 140",20
"IsOH - 1; IsOH - 1",20
"IsOH - 110",20
"IsOH - 92",20
"IsOH - 99",20
"tissue - 1; tissue - 1; tissue - 2; EtOH - 9more than 4 prep types",20
"EtOH - 110",19
"EtOH - 114",19
"IsOH - 100",19
"IsOH - 80",19
"IsOH - 94",19
"photo - 1; EtOH - 4",19
"tissue - 1; EtOH - 1; photo - 1",19
"tissue - 1; tissue - 1; EtOH - 11",19
"tissue - 1; tissue - 1; tissue - 1; photo - 1more than 4 prep types",19
"tissue - 1; tissue - 1; tissue - 2; EtOH - 10more than 4 prep types",19
"C&S - 1; EtOH - 3",18
"EtOH - 1; EtOH - 2",18
"EtOH - 1; photo - 1; tissue - 1",18
"EtOH - 121",18
"EtOH - 133",18
"IsOH - 102",18
"IsOH - 106",18
"IsOH - 77",18
"IsOH - 90",18
"IsOH - 91",18
"IsOH - 97",18
"photo - 2",18
"skeleton - 7",18
"EtOH - 1; EtOH - 1; EtOH - 1",17
"EtOH - 123",17
"EtOH - 126",17
"EtOH - 146",17
"IsOH - 129",17
"IsOH - 87",17
"tissue - 1; tissue - 1; tissue - 1; photo - 2more than 4 prep types",17
"C&S - 3",16
"EtOH - 1; EtOH - 3",16
"EtOH - 149",16
"IsOH - 1; C&S - 1",16
"IsOH - 122",16
"IsOH - 83",16
"IsOH - 88",16
"tissue - 1; tissue - 1; tissue - 2; EtOH - 11more than 4 prep types",16
"EtOH - 105",15
"EtOH - 117",15
"EtOH - 118",15
"EtOH - 124",15
"EtOH - 132",15
"IsOH - 107",15
"IsOH - 120",15
"tissue - 1; tissue - 1; EtOH - 10",15
"tissue - 1; tissue - 1; EtOH - 13",15
"tissue - 1; tissue - 1; EtOH - 14",15
"tissue gift - 1; tissue gift - 1; tissue - 1; tissue - 1more than 4 prep types",15
"tissue no UF voucher - 1",15
"C&S - 1; EtOH - 2",14
"EtOH - 127",14
"EtOH - 139",14
"EtOH - 145",14
"EtOH - 162",14
"IsOH - 103",14
"IsOH - 112",14
"IsOH - 140",14
"skeleton - 1; EtOH - 1",14
"tissue - 1; EtOH - 6",14
"95% EtOH - 1",13
"EtOH - 1; tissue - 1; photo - 1",13
"EtOH - 103",13
"EtOH - 137",13
"EtOH - 138",13
"EtOH - 153",13
"EtOH - 159",13
"EtOH - 160",13
"EtOH - 161",13
"IsOH - 1; EtOH - 1",13
"IsOH - 111",13
"IsOH - 123",13
"IsOH - 125",13
"IsOH - 135",13
"IsOH - 141",13
"photo - 1; tissue - 1; tissue - 1; tissue - 1more than 4 prep types",13
"tissue - 1; photo - 1; EtOH - 1",13
"tissue - 1; photo - 1; EtOH - 2",13
"tissue - 1; tissue - 1; EtOH - 18",13
"tissue - 1; tissue - 1; tissue - 2; EtOH - 12more than 4 prep types",13
"tissue - 1; tissue - 1; tissue gift - 1; tissue gift - 1more than 4 prep types",13
"tissue no voucher - 1; photo - 1",13
"C&S - 1; EtOH - 7",12
"EtOH - 1; EtOH - 4",12
"EtOH - 112",12
"EtOH - 122",12
"EtOH - 203",12
"IsOH - 105",12
"IsOH - 108",12
"IsOH - 119",12
"IsOH - 121",12
"IsOH - 124",12
"IsOH - 132",12
"IsOH - 156",12
"IsOH - 86",12
"tissue - 1; tissue - 1; EtOH - 12",12
"tissue - 1; tissue - 1; EtOH - 2; photo - 2more than 4 prep types",12
"EtOH - 116",11
"EtOH - 142",11
"EtOH - 148",11
"EtOH - 151",11
"EtOH - 193",11
"IsOH - 1; IsOH - 2",11
"IsOH - 1; photo - 3",11
"IsOH - 117",11
"IsOH - 118",11
"IsOH - 136",11
"IsOH - 98",11
"photo - 1; EtOH - 1; tissue - 1",11
"skeleton - 8",11
"tissue - 1; EtOH - 9",11
"tissue - 1; tissue - 1; tissue - 2; EtOH - 13more than 4 prep types",11
"C&S - 1; EtOH - 4",10
"C&S - 1; EtOH - 5",10
"C&S - 1; IsOH - 1",10
"C&S - 1; IsOH - 2",10
"C&S - 1; IsOH - 5",10
"EtOH - 1; EtOH - 5",10
"EtOH - 135",10
"EtOH - 143",10
"EtOH - 144",10
"EtOH - 155",10
"EtOH - 158",10
"EtOH - 167",10
"EtOH - 176",10
"EtOH - 178",10
"EtOH - 180",10
"EtOH - 196",10
"IsOH - 101",10
"IsOH - 128",10
"IsOH - 137",10
"IsOH - 138",10
"IsOH - 157",10
"IsOH - 167",10
"IsOH - 217",10
"photo - 1; EtOH - 5",10
"photo - 1; EtOH - 6",10
"tissue - 1; photo - 1; tissue - 1; EtOH - 2more than 4 prep types",10
"tissue - 1; tissue - 1; photo - 1; tissue - 1more than 4 prep types",10
"tissue - 1; tissue - 1; tissue - 2; EtOH - 17more than 4 prep types",10
"C&S - 1; EtOH - 9",9
"EtOH - 1; skeleton - 1",9
"EtOH - 168",9
"EtOH - 185",9
"EtOH - 194",9
"IsOH - 104",9
"IsOH - 113",9
"IsOH - 116",9
"IsOH - 130",9
"IsOH - 131",9
"IsOH - 144",9
"IsOH - 145",9
"IsOH - 152",9
"IsOH - 200",9
"photo - 1; EtOH - 7",9
"photo - 1; tissue - 1; EtOH - 2",9
"photo - 1; tissue - 1; tissue - 1; EtOH - 2more than 4 prep types",9
"photo - 3",9
"tissue - 1; tissue - 1; photo - 1; tissue - 2more than 4 prep types",9
"tissue no UF voucher - 1; EtOH - 1; tissue - 1",9
"C&S - 1; IsOH - 6",8
"EtOH - 152",8
"EtOH - 164",8
"EtOH - 165",8
"EtOH - 172",8
"EtOH - 174",8
"EtOH - 226",8
"EtOH - 250",8
"EtOH - 300",8
"EtOH - 500",8
"IsOH - 109",8
"IsOH - 115",8
"IsOH - 133",8
"IsOH - 143",8
"IsOH - 147",8
"IsOH - 148",8
"IsOH - 155",8
"IsOH - 159",8
"IsOH - 174",8
"IsOH - 214",8
"photo - 2; EtOH - 2",8
"photo - 2; EtOH - 3",8
"tissue - 1; EtOH - 7",8
"tissue - 1; tissue - 1; EtOH - 15",8
"tissue - 1; tissue - 1; photo - 2; tissue - 2more than 4 prep types",8
"tissue - 1; tissue - 1; tissue - 1; EtOH - 2more than 4 prep types",8
"tissue - 1; tissue - 1; tissue - 2; EtOH - 20more than 4 prep types",8
"C&S - 1; EtOH - 8",7
"C&S - 1; IsOH - 3",7
"C&S - 2; EtOH - 2",7
"EtOH - 1; tissue - 1; tissue - 1; photo - 3more than 4 prep types",7
"EtOH - 141",7
"EtOH - 147",7
"EtOH - 154",7
"EtOH - 156",7
"EtOH - 157",7
"EtOH - 163",7
"EtOH - 170",7
"EtOH - 181",7
"EtOH - 184",7
"EtOH - 189",7
"EtOH - 197",7
"EtOH - 202",7
"EtOH - 204",7
"EtOH - 223",7
"EtOH - 230",7
"EtOH - 238",7
"IsOH - 127",7
"IsOH - 149",7
"IsOH - 153",7
"IsOH - 161",7
"IsOH - 164",7
"IsOH - 170",7
"IsOH - 172",7
"IsOH - 182",7
"IsOH - 183",7
"IsOH - 204",7
"IsOH - 500",7
"photo - 1; EtOH - 8",7
"photo - 1; tissue - 1; EtOH - 1",7
"skeleton - 1; IsOH - 1",7
"tissue - 1; EtOH - 10",7
"tissue - 1; EtOH - 8",7
"tissue - 1; photo - 1; tissue - 1; EtOH - 3more than 4 prep types",7
"tissue - 1; tissue - 1; EtOH - 23",7
"tissue - 1; tissue - 1; tissue - 2; EtOH - 15more than 4 prep types",7
"tissue - 1; tissue - 1; tissue - 2; EtOH - 16more than 4 prep types",7
"tissue - 1; tissue - 1; tissue - 2; EtOH - 27more than 4 prep types",7
"tissue - 1; tissue - 1; tissue - 2; photo - 2more than 4 prep types",7
"95% EtOH - 2",6
"C&S - 1; EtOH - 10",6
"C&S - 1; IsOH - 4",6
"EtOH - 1; IsOH - 1",6
"EtOH - 1; photo - 4",6
"EtOH - 1; tissue - 1; tissue gift - 1",6
"EtOH - 1; tissue no UF voucher - 1",6
"EtOH - 175",6
"EtOH - 179",6
"EtOH - 182",6
"EtOH - 195",6
"EtOH - 198",6
"EtOH - 199",6
"EtOH - 206",6
"EtOH - 207",6
"EtOH - 208",6
"EtOH - 215",6
"EtOH - 219",6
"EtOH - 220",6
"EtOH - 234",6
"EtOH - 237",6
"EtOH - 242",6
"EtOH - 251",6
"IsOH - 114",6
"IsOH - 126",6
"IsOH - 134",6
"IsOH - 139",6
"IsOH - 142",6
"IsOH - 171",6
"IsOH - 177",6
"IsOH - 187",6
"IsOH - 189",6
"IsOH - 190",6
"IsOH - 196",6
"IsOH - 2; IsOH - 2",6
"IsOH - 205",6
"IsOH - 216",6
"IsOH - 220",6
"IsOH - 250",6
"IsOH - 256",6
"photo - 1; EtOH - 14",6
"photo - 1; tissue - 1; tissue - 1; EtOH - 3more than 4 prep types",6
"photo - 1; tissue - 1; tissue - 1; tissue - 2more than 4 prep types",6
"skeleton - 10",6
"tissue - 1; photo - 1; tissue - 1; EtOH - 1more than 4 prep types",6
"tissue - 1; photo - 1; tissue - 1; tissue - 1more than 4 prep types",6
"tissue - 1; tissue - 1; EtOH - 1; photo - 1more than 4 prep types",6
"tissue - 1; tissue - 1; EtOH - 19",6
"tissue - 1; tissue - 1; EtOH - 22",6
"tissue - 1; tissue - 1; tissue - 1; EtOH - 7more than 4 prep types",6
"tissue - 1; tissue - 1; tissue - 2; EtOH - 18more than 4 prep types",6
"tissue - 1; tissue - 1; tissue - 2; EtOH - 19more than 4 prep types",6
"tissue - 1; tissue no UF voucher - 1; EtOH - 1",6
"tissue gift - 1; EtOH - 1; tissue - 1",6
"tissue gift - 1; tissue - 1; EtOH - 1",6
"tissue gift - 1; tissue - 1; tissue - 1; EtOH - 2more than 4 prep types",6
"tissue no voucher - 1",6
"tissue; EtOH - 1",6
"95% EtOH - 5",5
"C&S - 1; IsOH - 11",5
"C&S - 1; IsOH - 24",5
"C&S - 2; EtOH - 6",5
"EtOH - 1; C&S - 2",5
"EtOH - 1; tissue - 1; photo - 1; tissue - 1more than 4 prep types",5
"EtOH - 1; tissue - 1; photo - 2",5
"EtOH - 1; tissue - 1; tissue - 1; photo - 1more than 4 prep types",5
"EtOH - 1; tissue - 1; tissue - 1; tissue - 1more than 4 prep types",5
"EtOH - 1; tissue - 1; tissue - 1; tissue - 2more than 4 prep types",5
"EtOH - 1; tissue gift - 1; tissue - 1",5
"EtOH - 1; tissue gift - 1; tissue - 1; tissue - 1more than 4 prep types",5
"EtOH - 166",5
"EtOH - 169",5
"EtOH - 183",5
"EtOH - 186",5
"EtOH - 187",5
"EtOH - 190",5
"EtOH - 191",5
"EtOH - 2; EtOH - 3",5
"EtOH - 205",5
"EtOH - 211",5
"EtOH - 235",5
"EtOH - 243",5
"EtOH - 268",5
"EtOH - 275",5
"EtOH - 285",5
"EtOH - 286",5
"EtOH - 360",5
"EtOH - 410",5
"EtOH - 448",5
"IsOH - 1; EtOH - 2",5
"IsOH - 1; skeleton - 1",5
"IsOH - 1000",5
"IsOH - 146",5
"IsOH - 151",5
"IsOH - 165",5
"IsOH - 169",5
"IsOH - 176",5
"IsOH - 178",5
"IsOH - 186",5
"IsOH - 202",5
"IsOH - 206",5
"IsOH - 207",5
"IsOH - 223",5
"IsOH - 226",5
"IsOH - 227",5
"IsOH - 229",5
"IsOH - 232",5
"IsOH - 237",5
"IsOH - 270",5
"IsOH - 286",5
"IsOH - 300",5
"IsOH - 308",5
"IsOH - 314",5
"non-genetic subsample - 1; EtOH - 1",5
"photo - 1; IsOH - 1",5
"photo - 1; tissue no voucher - 1",5
"photo - 2; EtOH - 4",5
"photo - 2; EtOH - 7",5
"photo - 4",5
"skeleton - 14",5
"tissue - 1; EtOH - 1; tissue - 1; photo - 23more than 4 prep types",5
"tissue - 1; EtOH - 1; tissue - 1; tissue gift - 1more than 4 prep types",5
"tissue - 1; tissue - 1; EtOH - 1; tissue - 2more than 4 prep types",5
"tissue - 1; tissue - 1; EtOH - 16",5
"tissue - 1; tissue - 1; EtOH - 17",5
"tissue - 1; tissue - 1; EtOH - 21",5
"tissue - 1; tissue - 1; EtOH - 39",5
"tissue - 1; tissue - 1; photo - 1; EtOH - 3more than 4 prep types",5
"tissue - 1; tissue - 1; tissue - 1; EtOH - 10more than 4 prep types",5
"tissue - 1; tissue - 1; tissue - 1; EtOH - 16more than 4 prep types",5
"tissue - 1; tissue - 1; tissue - 1; EtOH - 5more than 4 prep types",5
"tissue - 1; tissue - 1; tissue - 1; photo - 3more than 4 prep types",5
"tissue - 1; tissue - 1; tissue - 1; tissue gift - 1more than 4 prep types",5
"tissue - 1; tissue - 1; tissue - 2; EtOH - 25more than 4 prep types",5
"tissue - 1; tissue - 1; tissue - 2; EtOH - 26more than 4 prep types",5
"tissue - 2; EtOH - 3",5
"tissue gift - 1; photo - 1; tissue - 1; tissue - 1more than 4 prep types",5
"tissue gift - 1; tissue - 1; tissue - 1; tissue - 1more than 4 prep types",5
"C&S - 1; EtOH - 11",4
"C&S - 1; IsOH - 7",4
"C&S - 1; IsOH - 8",4
"C&S - 2; EtOH - 23",4
"C&S - 2; EtOH - 4",4
"EtOH - 1; photo - 5",4
"EtOH - 1; tissue - 1; tissue - 1; photo - 4more than 4 prep types",4
"EtOH - 171",4
"EtOH - 173",4
"EtOH - 188",4
"EtOH - 2; EtOH - 2",4
"EtOH - 2; photo - 2",4
"EtOH - 2; photo - 3",4
"EtOH - 201",4
"EtOH - 209",4
"EtOH - 212",4
"EtOH - 217",4
"EtOH - 225",4
"EtOH - 228",4
"EtOH - 239",4
"EtOH - 241",4
"EtOH - 247",4
"EtOH - 252",4
"EtOH - 257",4
"EtOH - 258",4
"EtOH - 259",4
"EtOH - 265",4
"EtOH - 276",4
"EtOH - 279",4
"EtOH - 282",4
"EtOH - 288",4
"EtOH - 289",4
"EtOH - 290",4
"EtOH - 292",4
"EtOH - 294",4
"EtOH - 296",4
"EtOH - 3; C&S - 3",4
"EtOH - 305",4
"EtOH - 317",4
"EtOH - 319",4
"EtOH - 332",4
"EtOH - 361",4
"EtOH - 401",4
"IsOH - 1; IsOH - 4",4
"IsOH - 1; IsOH - 5",4
"IsOH - 1; IsOH - 6",4
"IsOH - 1; photo - 1",4
"IsOH - 150",4
"IsOH - 154",4
"IsOH - 160",4
"IsOH - 163",4
"IsOH - 168",4
"IsOH - 175",4
"IsOH - 179",4
"IsOH - 180",4
"IsOH - 185",4
"IsOH - 192",4
"IsOH - 194",4
"IsOH - 195",4
"IsOH - 2; EtOH - 2",4
"IsOH - 201",4
"IsOH - 203",4
"IsOH - 208",4
"IsOH - 209",4
"IsOH - 212",4
"IsOH - 215",4
"IsOH - 219",4
"IsOH - 222",4
"IsOH - 234",4
"IsOH - 235",4
"IsOH - 242",4
"IsOH - 243",4
"IsOH - 249",4
"IsOH - 275",4
"IsOH - 276",4
"IsOH - 285",4
"IsOH - 288",4
"IsOH - 290",4
"IsOH - 371",4
"IsOH - 374",4
"photo - 1; EtOH - 17",4
"photo - 1; EtOH - 9",4
"photo - 1; tissue - 1; tissue - 1; EtOH - 4more than 4 prep types",4
"skeleton - 1; IsOH - 2",4
"skeleton - 11",4
"skeleton - 12",4
"tissue - 1; EtOH - 1; photo - 1; tissue - 1more than 4 prep types",4
"tissue - 1; EtOH - 1; tissue - 1; photo - 1more than 4 prep types",4
"tissue - 1; EtOH - 1; tissue - 1; photo - 24more than 4 prep types",4
"tissue - 1; EtOH - 11",4
"tissue - 1; EtOH - 27",4
"tissue - 1; photo - 1; EtOH - 1; tissue - 1more than 4 prep types",4
"tissue - 1; photo - 1; EtOH - 3",4
"tissue - 1; tissue - 1; EtOH - 1; photo - 7more than 4 prep types",4
"tissue - 1; tissue - 1; EtOH - 20",4
"tissue - 1; tissue - 1; EtOH - 34",4
"tissue - 1; tissue - 1; photo - 1; EtOH - 1more than 4 prep types",4
"tissue - 1; tissue - 1; tissue - 1; EtOH - 1more than 4 prep types",4
"tissue - 1; tissue - 1; tissue - 1; EtOH - 4more than 4 prep types",4
"tissue - 1; tissue - 1; tissue - 1; EtOH - 6more than 4 prep types",4
"tissue - 1; tissue - 1; tissue - 2; C&S - 2more than 4 prep types",4
"tissue - 1; tissue - 1; tissue - 2; C&S - 3more than 4 prep types",4
"tissue - 1; tissue - 1; tissue - 2; EtOH - 14more than 4 prep types",4
"tissue - 1; tissue - 1; tissue - 2; EtOH - 23more than 4 prep types",4
"tissue no UF voucher - 1; EtOH - 1",4
"tissue no UF voucher - 1; tissue no UF voucher - 1; EtOH - 2",4
"tissue no UF voucher - 1; tissue no UF voucher - 1; tissue no UF voucher - 1",4
"95% EtOH - 3",3
"C&S - 1; C&S - 1",3
"C&S - 1; EtOH - 13",3
"C&S - 1; EtOH - 6",3
"C&S - 1; IsOH - 10",3
"C&S - 1; IsOH - 13",3
"C&S - 1; IsOH - 9",3
"C&S - 1; tissue - 1; tissue - 1; tissue - 1more than 4 prep types",3
"C&S - 2; EtOH - 14",3
"C&S - 2; EtOH - 17",3
"C&S - 2; EtOH - 18",3
"C&S - 2; EtOH - 22",3
"C&S - 2; EtOH - 7",3
"C&S - 2; IsOH - 2",3
"C&S - 2; IsOH - 3",3
"C&S - 3; EtOH - 28",3
"C&S - 4",3
"EtOH - 1; EtOH - 11",3
"EtOH - 1; EtOH - 15",3
"EtOH - 1; EtOH - 7",3
"EtOH - 1; IsOH - 3",3
"EtOH - 1; photo - 1; tissue - 1; tissue - 1more than 4 prep types",3
"EtOH - 1; tissue - 1; photo - 11",3
"EtOH - 1; tissue - 1; tissue - 1; photo - 16more than 4 prep types",3
"EtOH - 1; tissue - 1; tissue - 1; photo - 19more than 4 prep types",3
"EtOH - 1; tissue no UF voucher - 1; tissue no UF voucher - 1",3
"EtOH - 177",3
"EtOH - 210",3
"EtOH - 213",3
"EtOH - 221",3
"EtOH - 222",3
"EtOH - 224",3
"EtOH - 231",3
"EtOH - 233",3
"EtOH - 249",3
"EtOH - 256",3
"EtOH - 261",3
"EtOH - 267",3
"EtOH - 273",3
"EtOH - 277",3
"EtOH - 280",3
"EtOH - 283",3
"EtOH - 3; EtOH - 3",3
"EtOH - 3; EtOH - 4",3
"EtOH - 315",3
"EtOH - 326",3
"EtOH - 327",3
"EtOH - 341",3
"EtOH - 362",3
"EtOH - 363",3
"EtOH - 368",3
"EtOH - 398",3
"EtOH - 399",3
"EtOH - 400",3
"EtOH - 435",3
"EtOH - 452",3
"EtOH - 471",3
"EtOH - 499",3
"EtOH - 631",3
"EtOH - 770",3
"IsOH - 1; IsOH - 3",3
"IsOH - 1; photo - 1; tissue - 1",3
"IsOH - 1; photo - 2",3
"IsOH - 1; tissue - 1; tissue - 1",3
"IsOH - 158",3
"IsOH - 162",3
"IsOH - 173",3
"IsOH - 184",3
"IsOH - 188",3
"IsOH - 198",3
"IsOH - 199",3
"IsOH - 218",3
"IsOH - 228",3
"IsOH - 239",3
"IsOH - 244",3
"IsOH - 246",3
"IsOH - 259",3
"IsOH - 261",3
"IsOH - 263",3
"IsOH - 268",3
"IsOH - 269",3
"IsOH - 272",3
"IsOH - 273",3
"IsOH - 293",3
"IsOH - 295",3
"IsOH - 303",3
"IsOH - 324",3
"IsOH - 329",3
"IsOH - 332",3
"IsOH - 341",3
"IsOH - 352",3
"IsOH - 355",3
"IsOH - 358",3
"IsOH - 364",3
"IsOH - 377",3
"IsOH - 387",3
"IsOH - 395",3
"IsOH - 470",3
"IsOH - 541",3
"IsOH - 584",3
"photo - 1; EtOH - 12",3
"photo - 1; EtOH - 13",3
"photo - 1; EtOH - 18",3
"photo - 1; EtOH - 22",3
"photo - 1; tissue - 1; EtOH - 1; tissue - 1more than 4 prep types",3
"photo - 1; tissue - 1; tissue - 1; EtOH - 11more than 4 prep types",3
"photo - 1; tissue - 1; tissue - 1; EtOH - 1more than 4 prep types",3
"photo - 1; tissue - 1; tissue - 1; EtOH - 5more than 4 prep types",3
"photo - 1; tissue - 1; tissue - 1; EtOH - 8more than 4 prep types",3
"photo - 1; tissue - 1; tissue no UF voucher - 1; tissue - 1more than 4 prep types",3
"skeleton - 1; EtOH - 2",3
"skeleton - 15",3
"skeleton - 9",3
"tissue - 1",3
"tissue - 1; EtOH - 1; tissue - 1; photo - 19more than 4 prep types",3
"tissue - 1; EtOH - 12",3
"tissue - 1; EtOH - 14",3
"tissue - 1; EtOH - 23",3
"tissue - 1; photo - 1; EtOH - 7",3
"tissue - 1; photo - 1; EtOH - 8",3
"tissue - 1; tissue - 1; EtOH - 25",3
"tissue - 1; tissue - 1; EtOH - 28",3
"tissue - 1; tissue - 1; EtOH - 32",3
"tissue - 1; tissue - 1; EtOH - 33",3
"tissue - 1; tissue - 1; IsOH - 1",3
"tissue - 1; tissue - 1; photo - 1; EtOH - 13more than 4 prep types",3
"tissue - 1; tissue - 1; photo - 1; EtOH - 4more than 4 prep types",3
