"dwc.scientificName","freq"
"Hexanchus griseus",54
"Hydrolagus colliei",54
"Malacoctenus zonogaster",54
"Micrometrus minimus",54
"Nemichthyidae",54
"Paralichthys/Xystreurys",54
"Protomyctophum andriashevi",54
"Sebastes atrovirens",54
"Sebastes chlorostictus",54
"Sebastes serriceps",54
"Teleostei",54
"Anarchias galapagensis",53
"Callionymidae",53
"Citharichthys sp.",53
"Heterodontus francisci",53
"Labrisomus dendriticus",53
"Makaira nigricans",53
"Sphoeroides annulatus",53
"Alfaro cultratus",52
"Anisotremus interruptus",52
"Antennarius sanguineus",52
"Dolichopteryx longipes",52
"Gymnothorax dovii",52
"Hygophum hanseni",52
"Sebastes elongatus",52
"Stromateidae",52
"Avocettina",51
"Electrona paucirastra",51
"Harengula thrissina",51
"Icelinus cavifrons",51
"Lampanyctus festivioides",51
"Liparis florae",51
"Mullidae",51
"Rhinobatos productus",51
"Sebastes diploproa",51
"Sebastes miniatus",51
"Serrasalmus rhombeus",51
"Zaniolepis",51
"Balistidae",50
"Brachyrhaphis parismina",50
"Caulolatilus princeps",50
"Cichlasoma bimaculatum",50
"Damalichthys vacca",50
"Bairdiella icistia",49
"Brosmophycis marginata",49
"Catostomus occidentalis occidentalis",49
"Engraulis mordax mordax",49
"Pomadasyidae",49
"Catostomus occidentalis",48
"Cyclothone braueri",48
"Hesperoleucus symmetricus symmetricus",48
"Lampanyctus omostigma",48
"Sebastes eos",48
"Sebastes jordani",48
"Uropterygius necturus",48
"Astronesthidae",47
"Avocettina bowersi",47
"Ophidiidae",47
"Symphurus chabanaudi",47
"Trematomus loennbergii",47
"Xiphias gladius",47
"Acanthurus bahianus",46
"Anchoa ischana",46
"Benthalbella sp.",46
"Branchiostoma californiense",46
"Clinocottus recalvus",46
"Gillellus semicinctus",46
"Hirundichthys sp.",46
"Malacoctenus tetranemus",46
"Melamphaes macrocephalus",46
"Melamphaes spinifer",46
"Naso",46
"Neoheterandria umbratilis",46
"Poeciliopsis gracilis",46
"Roncador stearnsi",46
"Sebastes carnatus",46
"Sebastes rubrivinctus",46
"Sparisoma rubripinne",46
"Stomias colubrinus",46
"Symphysanodon",46
"Tomicodon petersi",46
"Acanthemblemaria crockeri",45
"Gempylidae",45
"Ictalurus melas",45
"Lampanyctus tenuiformis",45
"Melanocetus sp.",45
"Nicholsina denticulata",45
"Rathbunella hypoplecta",45
"Rhizoprionodon longurio",45
"Sebastes dalli",45
"Serrivomeridae",45
"Ariosoma gilberti",44
"Bairdiella",44
"Citharichthys type B",44
"Diaphus impostor",44
"Diaphus lutkeni",44
"Eucinostomus entomelas",44
"Exocoetus monocirrhus",44
"Hemilepidotus spinosus",44
"Holocentrus vexillarius",44
"Mustelus henlei",44
"Normichthys campbelli",44
"Notothenioidei",44
"Paragoniates",44
"Pimelometopon pulchrum",44
"Scopelosaurus",44
"Serranus psittacinus",44
"Stomiiformes",44
"Thalassoma bifasciatum",44
"Trichiurus nitens",44
"Curimata sp.3",43
"Eurypharynx pelecanoides",43
"Lampadena luminosa",43
"Opisthonema",43
"Pseudotylosurus angusticeps",43
"Quietula y-cauda",43
"Xenistius californiensis",43
"Bolinichthys pyrsobolus",42
"Coryphaenoides acrolepis",42
"Isurus oxyrinchus",42
"Lagodon rhomboides",42
"Leporinus friderici",42
"Oncorhynchus kisutch",42
"Oneirodes sp.",42
"Paraclinus",42
"Priacanthus cruentatus",42
"Pseudojulis notospilus",42
"Trichiurus lepturus",42
"Xenomugil thoburni",42
"Artedius corallinus",41
"Bagre panamensis",41
"Benthalbella macropinna",41
"Blenniolus brevipinnis",41
"Calamus pennatula",41
"Chlopsidae",41
"Hygophum",41
"Lutjanus viridis",41
"Scopelosaurus harryi",41
"Sebastes flavidus",41
"Bregmaceros",40
"Centrobranchus nigroocellatus",40
"Diaphus ostenfeldi",40
"Diaphus splendidus",40
"Gerreidae",40
"Gerres cinereus",40
"Labrisomus nuchipinnis",40
"Lutjanus argentiventris",40
"Malacoctenus hubbsi",40
"Phallichthys amates",40
"Scorpaena sonorae",40
"Sebastes levis",40
"Selar crumenophthalmus",40
"Trematomus scotti",40
"Acanthogobius flavimanus",39
"Carapidae",39
"Cyclopsetta querna",39
"Eurystole eriarcha",39
"Gobiesox adustus",39
"Kathetostoma averruncus",39
"Lepidonectes corallicola",39
"Melanonus zugmayeri",39
"Moridae",39
"Paradiplospinus",39
"Pleuragramma antarcticum",39
"Sebastes auriculatus",39
"Stylephorus chordatus",39
"Trachinotus paitensis",39
"Triakis semifasciata",39
"Anchoa walkeri",38
"Apogon atradorsatus",38
"Apogon maculatus",38
"Cynoscion xanthulus",38
"Eupomacentrus arcifrons",38
"Fistularia commersonii",38
"Labridae L-3",38
"Naucrates ductor",38
"Oncorhynchus mykiss",38
"Pagrus sedecim",38
"Pimelodus pictus",38
"Pomadasys opercularis",38
"Raja binoculata",38
"Sebastes rosaceus",38
"Serrivomer",38
"Sio",38
"Sufflamen verres",38
"Umbrina roncador",38
"Vomer declivifrons",38
"Anoplopoma fimbria",37
"Auxis thazard",37
"Axoclinus walkeri",37
"Caranx hippos",37
"Chaenomugil proboscidens",37
"Eupomacentrus leucostictus",37
"Gibbonsia montereyensis",37
"Gobiosoma chiquita",37
"Labichthys yanoi",37
"Lampichthys rectangularis",37
"Liparidae",37
"Liparis mucosus",37
"Lythrypnus pulchellus",37
"Moringua edwardsi",37
"Myctophiformes",37
"Myliobatis californica",37
"Platichthys stellatus",37
"Starksia galapagensis",37
"Tomicodon boehlkei",37
"Anchoa arenicola",36
"Artedius harringtoni",36
"Calamus brachysomus",36
"Cyprinodon nevadensis",36
"Dorosoma petenense",36
"Doryrhamphus melanopleura",36
"Eupomacentrus fuscus",36
"Howella brodiei",36
"Lutjanus sp.",36
"Lythrypnus rhizophora",36
"Lythrypnus zebra",36
"Stomiidae",36
"Synodontidae",36
"Tetragonopterus argenteus",36
"Archosargus probatocephalus",35
"Argyropelecus hawaiensis",35
"Artedius",35
"Artedius notospilotus",35
"Aruma histrio",35
"Benthosema suborbitale",35
"Calamus taurinus",35
"Coralliozetus micropes",35
"Cosmocampus arctus",35
"Elacatinus puncticulatus",35
"Electrona",35
"Hemiramphidae",35
"Hintonia candens",35
"Ictalurus nebulosus",35
"Lavinia exilicauda exilicauda",35
"Lutjanus guttatus",35
"Nansenia crassa",35
"Oneirodes",35
"Sebastes goodei",35
"Syngnathus exilis",35
"Alphestes galapagensis",34
"Anguilliformes leptocephalus",34
"Artedius type 16",34
"Bolinichthys photothorax",34
"Danaphos",34
"Diaphus hudsoni",34
"Diaphus meadi",34
"Fodiator acutus",34
"Gymnothorax flavimarginatus",34
"Gymnotus carapo",34
"Holocentrus ascensionis",34
"Lutjanidae",34
"Luzonichthys",34
"Mustelus californicus",34
"Myripristis clarionensis",34
"Nettastomatidae",34
"Paralabrax auroguttatus",34
"Paralichthys woolmani",34
"Polydactylus opercularis",34
"Pomacanthus zonipectus",34
"Priapichthys annectens",34
"Prionotus ruscarius",34
"Rivulus sp.",34
"Scopeloberyx sp.",34
"Symphurus atricaudus",34
"Tactostoma macropus",34
"Blenniidae",33
"Bothus leopardinus",33
"Carcharodon carcharias",33
"Chaenophryne draco",33
"Citharichthys platophrys",33
"Clinocottus globiceps",33
"Diaphus",33
"Echidna nocturna",33
"Hemirhamphidae",33
"Heniochus nigrirostris",33
"Hypostomus pyrineusi",33
"Lepidopsetta bilineata",33
"Loweina rara",33
"Malacoctenus gigas",33
"Malacoctenus gilli",33
"Microgadus proximus",33
"Pseudogramma thaumasium",33
"Remora remora",33
"Sternopygus macrurus",33
"Symbolophorus sp.",33
"Theragra chalcogramma",33
"Urolophus maculatus",33
"Zalieutes elater",33
"Arius sp.",32
"Arothron meleagris",32
"Arothron setosus",32
"Benthalbella elongata",32
"Bolinichthys indicus",32
"Chaetodon auriga",32
"Chauliodus barbatus",32
"Chiasmodon niger",32
"Coralliozetus angelica",32
"Cryptotrema corallinum",32
"Cynoscion reticulatus",32
"Diaphus fragilis",32
"Eopsetta jordani",32
"Epinephelus merra",32
"Gillichthys seta",32
"Halichoeres chierchiae",32
"Hermosilla azurea",32
"Heterandria anzuetoi",32
"Hirundichthys affinis",32
"Hypsurus caryi",32
"Labeo sp.",32
"Lampetra tridentata",32
"Lythrulon flaviguttatum",32
"Micrometrus aurora",32
"Myctophinae",32
"Paraclinus sini",32
"Percoidei",32
"Platyrhinoidis triseriata",32
"Sphyrna lewini",32
"Syngnathus leptorhynchus",32
"Taenianotus triacanthus",32
"Tetragonurus cuvieri",32
"Triportheus angulatus",32
"Agonostomus monticola",31
"Alopias vulpinus",31
"Atractoscion nobilis",31
"Bathophilus filifer",31
"Benthalbella",31
"Caranx sp.",31
"Catostomus catostomus",31
"Chaetodontidae",31
"Cichlasoma motaguense",31
"Diaphus parri",31
"Icelinus filamentosus",31
"Kuhlia taeniura",31
"Lampanyctus ater",31
"Lutjanus apodus",31
"Mugil sp.",31
"Mugilidae",31
"Orthopristis reddingi",31
"Porichthys analis",31
"Porichthys margaritatus",31
"Scopelarchoides nicholsi",31
"Thoracocharax stellatus",31
"Aulostomus chinensis",30
"Bathygobius ramosus",30
"Bolinichthys supralateralis",30
"Cottus cognatus",30
"Diaphus lucidus",30
"Enneanectes cteniceps",30
"Eucinostomus gula",30
"Haemulopsis nitidus",30
"Hemiramphus saltator",30
"Johnrandallia nigrirostris",30
"Kyphosus elegans",30
"Melamphaes parvus",30
"Microstomatidae",30
"Notemigonus crysoleucas",30
"Paralichthys aestuarius",30
"Priacanthus arenatus",30
"Rathbunella alleni",30
"Sphoeroides",30
"Stathmonotus sinuscalifornici",30
"Tomicodon humeralis",30
"Trachinotus rhodopus",30
"Valenciennellus tripunctulatus",30
"Agonidae",29
"Agonopsis sterletus",29
"Anchoa mundeoloides",29
"Archoplites interruptus",29
"Chaetodipterus zonatus",29
"Cryptopsaras couesii",29
"Drepane longimana",29
"Gobiomorus dormitor",29
"Gymnocorymbus thayeri",29
"Hesperoleucus symmetricus",29
"Hypostomus sp.",29
"Kaupichthys",29
"Lampanyctus n. sp.",29
"Lepisosteus oculatus",29
"Melaniris chagresi",29
"Menidia audens",29
"Microlophichthys microlophus",29
"Muraenolepididae",29
"Ophichthus zophochir",29
"Ostracion meleagris",29
"Platybelone argalus",29
"Pomoxis nigromaculatus",29
"Prionurus punctatus",29
"Rhacochilus toxotes",29
"Sebastes caurinus",29
"Syngnathus griseolineatus",29
"Trichiuridae",29
"Acanthemblemaria exilispinus",28
"Acanthurus xanthopterus",28
"Amphistichus argenteus",28
"Apogon parri",28
"Apteronotus sp.1",28
"Balistes verres",28
"Bathygobius lineatus",28
"Belonesox belizanus",28
"Bunocephalus aleuropsis",28
"Channichthyidae",28
"Cheilopogon sp.",28
"Cichlidae",28
"Citharichthys gilberti",28
"Cyprinus carpio",28
"Dysommatidae",28
"Eigenmannia",28
"Entomacrodus nigricans",28
"Gobiidae sp. A/C",28
"Lobianchia gemellarii",28
"Menticirrhus nasus",28
"Pleuronichthys ocellatus",28
"Raja rhina",28
"Raja stellulata",28
"Roeboides salvadoris",28
"Sebastes rosenblatti",28
"Sternoptyx",28
"Acipenser fulvescens",27
"Ascelichthys rhodorus",27
"Aulorhynchus flavidus",27
"Ceratias uranoscopus",27
"Ceratioidei",27
"Chaenopsis alepidota",27
"Chirolophis nugator",27
"Chriolepis zebra",27
"Cichlasoma friedrichstahli",27
"Cichlasoma popenoei",27
"Cichlasoma robertsoni",27
"Citharichthys fragilis",27
"Congrinae",27
"Coryphaena equisetis",27
"Curimata sp. 3",27
"Cyprinidae",27
"Eupomacentrus acapulcoensis",27
"Fistularia corneta",27
"Gymnothorax castaneus",27
"Gymnothorax moringa",27
"Haemulon scudderi",27
"Halichoeres bivittatus",27
"Holocentridae",27
"Holtbyrnia spinthara",27
"Loricaria sp. A",27
"Melanocetus",27
"Nasini",27
"Oligoplites saurus",27
"Perciformes",27
"Protomyctophum sp. B",27
"Ptereleotris sp.",27
"Rhamdia",27
"Rhinecanthus aculeatus",27
"Rosenblattichthys volucris",27
"Sebastes umbrosus",27
"Siganus sp.",27
"Starksia fulva",27
"Tatia altae",27
"Triphoturus oculeus",27
"Xeneretmus triacanthus",27
"Anchoa curta",26
"Anchoa sp.",26
"Ariosoma scheelei",26
"Axoclinus lucillae",26
"Caranx lugubris",26
"Catostomus microps",26
"Ceratias holboelli",26
"Coryphaena hippurus",26
"Cyclothone atraria",26
"Cynoscion",26
"Derichthys serpentinus",26
"Diaphus fulgens",26
"Diplophos taenia",26
"Fodiator",26
"Gunnellichthys",26
"Haemulon steindachneri",26
"Hypostomus sp. 3",26
"Hypsoblennius sp.",26
"Lampanyctus iselinoides",26
"Malacoctenus ebisui",26
"Myripristis murdjan",26
"Neenchelys",26
"Paraclinus nigripinnis",26
"Perca flavescens",26
"Pherallodiscus funebris",26
"Pomadasys panamensis",26
"Prionotus sp.",26
"Scorpaena histrio",26
"Symphurus sp.",26
"Synagrops",26
"Tomicodon zebra",26
"Vinciguerria poweriae",26
"Adontosternarchus sachsi",25
"Aphanotorulus unicolor",25
"Bothus sp.",25
"Brachyistius frenatus",25
"Carcharhinus galapagensis",25
"Carcharhinus limbatus",25
"Catostomus tahoensis",25
"Chaetodon capistratus",25
"Dactyloscopus lunaticus",25
"Diaphus brachycephalus",25
"Diplophos",25
"Ekemblemaria myersi",25
"Eptatretus stoutii",25
"Eucinostomus",25
"Evermannellidae",25
"Gymneleotris seminudus",25
"Gymnothorax undulatus",25
"Lavinia exilicauda",25
"Lepisosteus platyrhincus",25
"Lyconema barbatum",25
"Malacoctenus afuerae multipunctatus",25
"Micropogon ectenes",25
"Microstoma microstoma",25
"Mugil galapagensis",25
"Narcine entemedor",25
"Nezumia stelgidolepis",25
"Normanichthys crockeri",25
"Orthopristis cantharinus",25
"Protomyctophum normani",25
"Racovitzia glacialis",25
"Radulinus asprellus",25
"Sebastes constellatus",25
"Sillago sihama",25
"Sphyraena",25
"Squatina californica",25
"Stegastes arcifrons",25
"Acanthemblemaria castroi",24
"Acanthemblemaria hancocki",24
"Argyropelecus olfersi",24
"Borostomias antarcticus",24
"Brachyrhaphis rhabdophora",24
"Cichlasoma spilotum",24
"Coryphaena",24
"Cypselurus",24
"Gymnothorax mordax",24
"Hexagrammos superciliosus",24
"Lactarius lactarius",24
"Loricaria sp.",24
"Loricariidae",24
"Lutjanus",24
"Lutjanus synagris",24
"Maulisia mauli",24
"Metelectrona ventralis",24
"Myctophum obtusirostre",24
"Myrichthys tigrinis",24
"Nectoliparis pelagicus",24
"Neoclinus blanchardi",24
"Notoscopelus caudispinosus",24
"Ophichthus triserialis",24
"Patagonotothen ramsayi",24
"Pomadasys hasta",24
"Prionotus albirostris",24
"Prionotus horrens",24
"Rimicola",24
"Salariini",24
"Sphyraena barracuda",24
"Strongylura marina",24
"Trematomus eulepidotus",24
"Anchoa exigua",23
"Argyrops spinifer",23
"Calamus leucosteus",23
"Canthigaster rostrata",23
"Centrobranchus nigro-ocellatus",23
"Chaetodipterus faber",23
"Chaetodon striatus",23
"Diaphus jenseni",23
"Dinematichthys iluocoeteoides",23
"Dolloidraco longedorsalis",23
"Embassichthys bathybius",23
"Galeorhinus zyopterus",23
"Haemulopsis leuciscus",23
"Heterodontus mexicanus",23
"Hirundichthys speculiger",23
"Icosteus aenigmaticus",23
"Lamprogrammus niger",23
"Lates calcarifer",23
"Lepisosteus osseus",23
"Lycodes cortezianus",23
"Oligoplites refulgens",23
"Orthostoechus maculicauda",23
"Physiculus rastrelliger",23
"Plagioscion sp.",23
"Pseudopriacanthus serrula",23
"Scarus sp.",23
"Scorpaena sp.",23
"Sebastes vexillaris",23
"Sphoeroides lobatus",23
"Trachinocephalus myops",23
