"Family","Count"
"plesiosoricidae",68
"xenosauridae",68
"necrosauridae",67
"centrarchidae",66
"cheirotheriidae",66
"emberizidae",66
"scincidae",66
"pachycephalosauridae",65
"blastomerycidae",64
"dissorophidae",64
"mesonychidae",64
"lepidosirenidae",63
"macrobaenidae",63
"caenolestidae",62
"ektopodontidae",62
"glyptodontidae",61
"troodontidae",60
"hylidae",58
"squatinidae",58
"tapiridae",58
"cetorhinidae",57
"lophiodontidae",57
"entelodontidae",56
"hippopotamidae",55
"scolopacidae",55
"clupeidae",54
"balaenopteridae",53
"cathartidae",53
"potoroidae",52
"phascolarctidae",51
"coeluridae",50
"phalacrocoracidae",50
"phrynosomatidae",50
"aniliidae",48
"ariidae",48
"aspidorhynchidae",48
"dasypodidae",48
"gekkonidae",48
"astrapotheriidae",47
"paromomydae",47
"pleuronectidae",46
"toxodontidae",46
"coccosteidae",45
"embiotocidae",45
"sulidae",45
"ornithocheiridae",44
"pelobatidae",44
"viverridae",44
"arsinoitheriidae",43
"diadectidae",43
"odontaspidae",43
"recurvirostridae",43
"salamandridae",43
"ankylosauridae",42
"carpolestidae",41
"chlamydoselachidae",41
"hyaenidae",41
"oxyaenidae",41
"theridomyidae",41
"albulidae",40
"lystrosauridae",40
"pongidae",40
"pelecanidae",39
"dasyatidae",38
"pelomedusidae",38
"pomacentridae",38
"procaviidae",38
"hypsilophodontidae",36
"oromerycidae",36
"psammosteidae",36
"ptilodontidae",35
"chaetodontidae",34
"cheloniidae",34
"fringillidae",34
"laridae",34
"phocidae",34
"ardeidae",33
"bathyergidae",33
"caviidae",33
"leontiniidae",33
"phocoenidae",33
"pontoporiidae",33
"acanthuridae",32
"poposauridae",32
"protosuchidae",32
"pteraspidae",32
"coelacanthidae",31
"polydolopidae",31
"tritylodontidae",31
"cottidae",30
"diodontidae",30
"hexagrammidae",30
"zatracheidae",30
"stylinodontidae",29
"xenacanthidae",29
"chamaeleonidae",28
"chimaeridae",28
"hirundinidae",28
"miralinidae",28
"procellariidae",28
"gaviidae",27
"hystricidae",27
"mimidae",27
"ophiacodontidae",27
"phoenicopteridae",27
"thylacoleonidae",27
"dromaiidae",26
"hiodontidae",26
"ischnacanthidae",26
"pliohyracidae",26
"pristidae",26
"rhineuridae",26
"trematosauridae",26
"anagalidae",25
"anoplotheriidae",25
"coelophysidae",25
"erethizontidae",25
"giraffidae",25
"helodermatidae",25
"leptochoeridae",25
"eucitharidae",24
"equidea",23
"proterotheriidae",23
"cebidae",22
"deinotheriidae",22
"eurhinodelphidae",22
"labridae",22
"osteolepidae",22
"procolophonidae",22
"semionotidae",22
"sphyrnidae",22
"uintatheriidae",22
"chrysochloridae",21
"hesperornithidae",21
"ornithomimidae",21
"spalacotheroidea",21
"carangidae",20
"ctenodactylidae",20
"heterodontidae",20
"megalosauridae",20
"nimravidae",20
"syngnathidae",20
"astraspidae",19
"bothremydidae",19
"dermochelyidae",19
"gymnarthridae",19
"lipotidae",19
"molossidae",19
"monodontidae",19
"onychodontidae",19
"osteoglossidae",19
"picidae",19
"rhinobatidae",19
"rhinolophidae",19
"balaenidae",18
"caturidae",18
"cuculidae",18
"gliridae",18
"homosteidae",18
"icteridae",18
"muscicapidae",18
"phiomyidae",18
"seymouriidae",18
"struthionidae",18
"triconodontidae",18
"tricuspiodontidae",18
"cichlidae",17
"columbidae",17
"dicamptodontidae",17
"hemigaleidae",17
"laniidae",17
"pristiophoridae",17
"pseudosciuridae",17
"triakidae",17
"arctostylopidae",16
"batrachopodidae",16
"carcharinidae",16
"gadidae",16
"lophialetidae",16
"palaeoniscidae",16
"phyllostomatidae",16
"rallidae",16
"scombridae",16
"caseidae",15
"desmatophocidae",15
"elopidae",15
"hyrachyidae",15
"ichthyodectidae",15
"kentriodontidae",15
"micromomyidae",15
"pycnodontidae",15
"albanerpetontidae",14
"carnivora",14
"channidae",14
"discoglossidae",14
"edaphosauridae",14
"elasmosauridae",14
"eothyrididae",14
"oreodontidae",14
"pachycormidae",14
"rotodactylidae",14
"saurichthyidae",14
"serranidae",14
"anhingidae",13
"apternodontidae",13
"burramyidae",13
"dipteridae",13
"mixodectidae",13
"orectolobidae",13
"plagiomenidae",13
"chinchillidae",12
"clariidae",12
"cochliodontidae",12
"cyprinodontidae",12
"herpetotheriidae",12
"oplegnathidae",12
"phlegethontiidae",12
"squalodontidae",12
"urocordylidae",12
"alagomyidae",11
"amphisbaenidae",11
"chamopsiidae",11
"diatrymidae",11
"enchodontidae",11
"eomoropidae",11
"gavialidae",11
"heterosoricidae",11
"holonematidae",11
"kayentachelyidae",11
"mesosauridae",11
"pentacodontidae",11
"proteidae",11
"rhizodontidae",11
"sebecidae",11
"trilophosauridae",11
"ausktribosphenidae",10
"balistidae",10
"basilosauridae",10
"bothriolepididae",10
"coelurosauridae",10
"holoptychiidae",10
"ichthyosauridae",10
"limnoscelidae",10
"moeritheriidae",10
"odantaspidae",10
"phlyctaeniidae",10
"poracanthodidae",10
"protoceratopsidae",10
"scaridae",10
"thrinaxodontidae",10
"viverravidae",10
"amphiumidae",9
"anarhichadidae",9
"anatinae",9
"anniellidae",9
"argyrolagidae",9
"cheirolepidae",9
"diomedeidae",9
"grallatoridae",9
"mioclaenidae",9
"picrodontidae",9
"sespedectidae",9
"stegodontidae",9
"tetraodontidae",9
"varanopseidae",9
"barylambdidae",8
"caenopithecinae",8
"cordylidae",8
"esocidae",8
"eurymylidae",8
"fistulariidae",8
"goniopholidae",8
"monocentridae",8
"motacillidae",8
"pareiasauridae",8
"percidae",8
"psittacidae",8
"pteropodidae",8
"ptychodontidae",8
"sinemydidae",8
"tenrecidae",8
"belontiidae",7
"benthosuchidae",7
"cochleosauridae",7
"cricotidae",7
"didymoconidae",7
"eriptychiidae",7
"heptranchidae",7
"juncitarsidae",7
"lemuridae",7
"merlucciidae",7
"metacheiromyidae",7
"omosudidae",7
"palaelodidae",7
"pampatheriidae",7
"pantolambdidae",7
"phenacolophidae",7
"platyrhinidae",7
"polyodontidae",7
"atherinidae",6
"bipedidae",6
"birkeniidae",6
"cebochoeridae",6
"cimolopterygidae",6
"deltatheriidae",6
"fabrosauridae",6
"gobiidae",6
"lacertidae",6
"lycideopidae",6
"lydekkerinidae",6
"macraucheniidae",6
"meiolaniidae",6
"mephitidae",6
"mitsukurinidae",6
"myrmecophagidae",6
"ornithorhynchidae",6
"ornithosuchidae",6
"pachyrhizodontidae",6
"pimelodidae",6
"pseudictopidae",6
"tachyglossidae",6
"toxochelyidae",6
"tragulidae",6
"actinolepidae",5
"albireonidae",5
"anchisauripodidae",5
"aplodontiidae",5
"archaeolagidae",5
"cardipeltidae",5
"characidae",5
"ctenosauriscidae",5
"cynognathidae",5
"deinonychosauria",5
"eschrichtiidae",5
"hipposideridae",5
"micropternodontidae",5
"nodosauridae",5
"ophidiidae",5
"petalodontidae",5
"petauridae",5
"plesiosauridae",5
"polypteridae",5
"propliopithecidae",5
"pterodactylidae",5
"rhamphastidae",5
"siluridae",5
"sphenodontidae",5
"stenopterygiidae",5
"thelodontidae",5
"traquairaspidae",5
"trichechidae",5
"trimylidae",5
"tupaiidae",5
"tupilakisauridae",5
"tyrannidae",5
"alopiidae",4
"ammodytidae",4
"amphilestidae",4
"archeriidae",4
"arganodontidae",4
"arvicolidae",4
"avisauridae",4
"belonidae",4
"bothidae",4
"bucerotidae",4
"callithricidae",4
"caprimulgidae",4
"centrophoridae",4
"cephalaspidae",4
"choeropotamidae",4
"cimolichthyidae",4
"dalatiidae",4
"diademodontidae",4
"dipodidae",4
"echinorhinidae",4
"eogyrinidae",4
"equus",4
"exocoetidae",4
"gerrhosauridae",4
"hegetotheriidae",4
"hemiscylliidae",4
"iniidae",4
"lorisidae",4
"mullidae",4
"omphalosauridae",4
"orycteropodidae",4
"osmeridae",4
"passeridae",4
"percichthyidae",4
"pilkipildridae",4
"podocnemididae",4
"pomacanthidae",4
"protorothyrididae",4
"ptolemaiidae",4
"rhamphorhynchidae",4
"silesauridae",4
"sphyraenidae",4
"steropodontidae",4
"stichaeidae",4
"turnicidae",4
"xiphodontidae",4
"acrolepidae",3
"aetiocetidae",3
"agassizodontidae",3
"alaudidae",3
"alvarezsauridae",3
"archegosauridae",3
"atoposauridae",3
"bombycillidae",3
"brachiosauridae",3
"camilidae",3
"casuariidae",3
"centropomidae",3
"chatterjeeidae",3
"claudiosauridae",3
"cyathaspidae",3
"deperetellidae",3
"dinomyidae",3
"doswelliidae",3
"dyrosauridae",3
"echimyidae",3
"elapidae",3
"electrophoridae",3
"glyptosauridae",3
"herrerasauridae",3
"holoclemensiidae",3
"hydrochoeridae",3
"hydrophiidae",3
"iguanodontidae",3
"ilariidae",3
"leptodactylidae",3
"lonchodytidae",3
"megalonychid",3
"microbiotheriidae",3
"mimotonidae",3
"miocleanidae",3
"mixosauridae",3
"mochokidae",3
"muraenidae",3
"mustellidae",3
"myctophidae",3
"myocastoridae",3
"notopteridae",3
"octodontidae",3
"pachypleurosauridae",3
"paridae",3
"pastoralodontidae",3
"pedetidae",3
"perleididae",3
"phaneropleuridae",3
"placentidentidae",3
"platanistidae",3
"plesiochelyidae",3
"ploceidae",3
"potamornithidae",3
"pristerognathidae",3
"reithroparamyidae",3
"saurocephalidae",3
"scyliorhinidae",3
"solemydidae",3
"taeniolabidadae",3
"thryptodontidae",3
"titanoideidae",3
"tristichopteridae",3
"zalambdalestidae",3
"acanthodidae",2
"aepyornithidae",2
"amblypteridae",2
"anomoepodidae",2
"anoplopomatidae",2
"apodidae",2
"apterygidae",2
"archaeopterygidae",2
"barytheriidae",2
"batrachoididae",2
"bemalambdidae",2
"birgeriidae",2
"bonapartheriidae",2
"branchiostegidae",2
"cacatuidae",2
"caroloameghiniidae",2
"cladodontidae",2
"clinidae",2
"cryptobranchidae",2
"didolodontidae",2
"diplacanthidae",2
"doradidae",2
"echeneididae",2
"edestidae",2
"emballonuridae",2
"engraulidae",2
"ephippidae",2
"estrildidae",2
"eusthenopteridae",2
"geniohyidae",2
"groeberiidae",2
"heterodontosauridae",2
"heterosteidae",2
"holocentridae",2
"incertae sedis",2
"istiophoridae",2
"kyphosidae",2
"lutjanidae",2
"macrouridae",2
"megadermatidae",2
"microcosmodontidae",2
"microhylidae",2
"mobulidae",2
"molidae",2
"mormyridae",2
"myobatrachidae",2
"nothrotheriidae",2
"notosuchidae",2
"oreopithecidae",2
"ostraciidae",2
"ostraciontidae",2
"oviraptoridae",2
"palaeolodidae",2
"palaeophidae",2
"pangasiidae",2
"pantylidae",2
"paralichthyidae",2
"pelagornithidae",2
"phaethontidae",2
"phocaenidae",2
"plagiaulacidae",2
"plataleidae",2
"plateosauridae",2
"pliosauridae",2
"pomadasyidae",2
"probathyopsidae",2
"proganochelyidae",2
"protocetidae",2
"protoginglymostomatidae",2
"psammodontidae",2
"pseudodontornithidae",2
"pygidiidae",2
"redfieldiidae",2
"rheidae",2
"rhinoceratidae",2
"rhinophrynidae",2
"rhizomyidae",2
"sagenodontidae",2
"spalacotheriidae",2
"stagonolepidae",2
"stegosauridae",2
"stegostomatidae",2
"tapinocephalidae",2
"thalassemyidae",2
"tillotheriidae",2
"tremataspidae",2
"trematopsidae",2
"troglodytidae",2
"tseajaiidae",2
"turdidae",2
"typhlonectidae",2
"vireonidae",2
"whaitsiidae",2
"wynyardiidae",2
"ziphiidae",2
"acanthopholidae",1
"acciptridae",1
"achaenodontidae",1
"agonidae",1
"agriochoeeridae",1
"alepisauridae",1
"allodelphinidae",1
"alopecodontidae",1
"ammidae",1
"anablepidae",1
"anaspidae",1
"anostomidae",1
"anseranatidae",1
"antennariidae",1
"anteosauridae",1
"anthrocotheriidae",1
"aspredinidae",1
"aulostomidae",1
"avetheropoda",1
"avimimidae",1
"bagridae",1
"barbourofelidae",1
"berycidae",1
"blochiidae",1
"bolosauridae",1
"bradypodidae",1
"branchiosauridae",1
"burnetiidae",1
"callorhinchidae",1
"camelid",1
"campylognathoididae",1
"canthumerycidae",1
"ceratosauridae",1
"citharidae",1
"cobitidae",1
"coliidae",1
"colosteidae",1
"compsognathidae",1
"congridae",1
"contogeniidae",1
"cracidae",1
"crotalidae",1
"cryptacanthodidae",1
"ctenochasmatidae",1
"cyamodontidae",1
"dartmuthiidae",1
"dasyitidae",1
"dendrerpetontidae",1
"dendrobatidae",1
"desmatochelyidae",1
"dimylidae",1
"dinichthyidae",1
"diplocaulidae",1
"diplocercidae",1
"diplodocidae",1
"dissorhophidae",1
"drepanosauridae",1
"dromeosauridae",1
"dviniidae",1
"dvinosauridae",1
"edopidae",1
"eleotridae",1
"elephantidea",1
"endothiodontidae",1
"epoicotheriidae",1
"erythrosuchidae",1
"estemmenosuchidae",1
"eutypomyidae",1
"falconiformes",1
"galeopsidae",1
"gallidae",1
"gallinuloididae",1
"gasteropelecidae",1
"gelocidae",1
"gemuendinidae",1
"geranoididae",1
"gerridae",1
"gobiesocidae",1
"gonorhynchidae",1
"gonostomidae",1
"gorgonopsidae",1
"gyracanthidae",1
"haematopodidae",1
"halitheriidae",1
"hapalodectidae",1
"haplobunodontidae",1
"haplolepidae",1
"harpyodidae",1
"helodontidae",1
"helohyidae",1
"hemiauchenia",1
"hemicyclaspidae",1
"henricosborniidae",1
"homocephalidae",1
"hydrobatidae",1
"hyperoliidae",1
"icaronycteridae",1
"ichthyornithidae",1
"indriidae",1
"kennalestidae",1
"kenyamyidae",1
"kermackiidae",1
"kuehneosauridae",1
"lampridae",1
"lanthanosuchidae",1
"lobotidae",1
"lophiidae",1
"loricariidae",1
"loxommatidae",1
"lupeosauridae",1
"lychosuchidae",1
"macropetalichthyidae",1
"madtsoiidae",1
"mammuthidae",1
"mastacembelidae",1
"megalopidae",1
"megapodidae",1
"megatheridae",1
"melanorosauridae",1
"menidae",1
"meropidae",1
"microconodontidae",1
"mioiclaenidae",1
"muraenesocidae",1
"myledaphus",1
"myledaphus bipartitus",1
"myliobatinae",1
"nanchangosauridae",1
"nandidae",1
"notharctidae",1
"nycteridae",1
"nyctiphuretidae",1
"ogcocephalidae",1
"opisthocomidae",1
"opistognathidae",1
"otodontidae",1
"owenettidae",1
"palaeanodontidae",1
"palaeochiropterygidae",1
"palaeospizidae",1
"paleomerycidae",1
"paleoryctidae",1
"pantolambdida",1
"pantolambdodontidae",1
"pappotheridae",1
"paralligatoridae",1
"parapithecidae",1
"parapontoriidae",1
"parulidae",1
"pegasidae",1
"pelodytidae",1
"phlegethontidae",1
"phorusrhacidae",1
"phyllodontidae",1
"pilikpildridae",1
"platacidae",1
"pleurosauridae",1
"poeciliidae",1
"potamotrygonidae",1
"prestosuchidae",1
"pristichampsidae",1
"pristophoridae",1
"prodiacodon",1
"prolacertidae",1
"protorosauridae",1
"pterodaustriidae",1
"raphidae",1
"remigolepidae",1
"rhabdolepidae",1
"rhinobatoidae",1
"rhinobatoidea",1
"rhinosuchidae",1
"scaloposauridae",1
"scatophagidae",1
"scomberesocidae",1
"sedowichthiidae",1
"shuvosauridae",1
"sicinidae",1
"sittidae",1
"solenodontidae",1
"spalacidae",1
"sphenosuchidae",1
"spinosauridae",1
"stahleckeriidae",1
"staurikosauridae",1
"stercorariidae",1
"tarsiidae",1
"taxideinae",1
"teleosauridae",1
"therizinosauridae",1
"thryonomyidae",1
"titanosuchidae",1
"torotigidae",1
"torpedinidae",1
"traversodontidae",1
"trichiuridae",1
"trochilidae",1
"urolophidae",1
"verspertilionidae",1
"vulpes",1
"wanosuchidae",1
"xenopeltidae",1
"xiphiidae",1
"zaniolepididae",1
"zhelestidae",1
