"Family","Count"
"chandidae",3
"chelydridae",3
"chirocentridae",3
"cryptobranchidae",3
"dasyuridae",3
"delphinidae",3
"gavialidae",3
"gonostomatidae",3
"grammidae",3
"gyrinocheilidae",3
"heterodontidae",3
"kinosternidae",3
"lemuridae",3
"lophiidae",3
"megalopidae",3
"melanotaeniidae",3
"merlucciidae",3
"mormoopidae",3
"mormyridae",3
"myobatrachidae",3
"notopteridae",3
"pantodontidae",3
"pegasidae",3
"plecoglossidae",3
"polyodontidae",3
"procaviidae",3
"protopteridae",3
"rhinocerotidae",3
"scyliorhinidae",3
"soleidae",3
"sylviidae",3
"synbranchidae",3
"tachyglossidae",3
"trichiuridae",3
"trionychidae",3
"tripterygiidae",3
"typhlopidae",3
"amphisbaenidae",2
"anabantidae",2
"anhimidae",2
"anomalopidae",2
"anoplopomatidae",2
"aphredoderidae",2
"bathymasteridae",2
"branchiostomidae",2
"callithrididae",2
"callitrichidae",2
"ceratophryidae",2
"cerylidae",2
"chamaeleonidae",2
"chaudhuriidae",2
"ciconiidae",2
"comephoridae",2
"craugastoridae",2
"creediidae",2
"crotophagidae",2
"cynocephalidae",2
"dendrobatidae",2
"desmodontidae",2
"diomedeidae",2
"doradidae",2
"dysommidae",2
"echimyidae",2
"electrophoridae",2
"elopidae",2
"galagidae",2
"gymnuridae",2
"haematopodidae",2
"herpestidae",2
"hipposideridae",2
"leptodactylidae",2
"leptotyphlopidae",2
"macrouridae",2
"menidae",2
"moringuidae",2
"myliobatidae",2
"narcinidae",2
"nomeidae",2
"numididae",2
"ogcocephalidae",2
"ornithorhychidae",2
"orycteropodidae",2
"phascolartidae",2
"psettodidae",2
"pseudochromidae",2
"retropinnidae",2
"siganidae",2
"siluridae",2
"stromateidae",2
"sulidae",2
"thamnophilidae",2
"tinamidae",2
"toxotidae",2
"trichonotidae",2
"trogonidae",2
"viverridae",2
"achiridae",1
"agamidae",1
"ailuridae",1
"amblyopsidae",1
"anablepidae",1
"anarhichadidae",1
"anhingidae",1
"anostomidae",1
"apterygidae",1
"argentinidae",1
"arripididae",1
"auchenipteridae",1
"bagridae",1
"balaenopteridae",1
"balitoridae",1
"bathylagidae",1
"bucorvidae",1
"bythitidae",1
"caeciliidae",1
"calabariidae",1
"callorhynchidae",1
"calyptocephalellidae",1
"chauliodontidae",1
"cheimarrhichthyidae",1
"chrysochloridae",1
"clariidae",1
"coryphaenidae",1
"cracidae",1
"cuniculidae",1
"dendrocynidae",1
"discoglossidae",1
"dugongidae",1
"elassomatidae",1
"enoplosidae",1
"ephippididae",1
"estrildidae",1
"fregatidae",1
"galbulidae",1
"ginglymostomatidae",1
"goodeidae",1
"helostomatidae",1
"hyaenidae",1
"hydrochoeridae",1
"hypoptychidae",1
"hystricidae",1
"icteridae",1
"indostomidae",1
"isonidae",1
"istiophoridae",1
"jacanidae",1
"kyphosidae",1
"lactariidae",1
"latimeriidae",1
"lebiasinidae",1
"leiopelmatidae",1
"lepidogalaxiidae",1
"leptoscopidae",1
"malacanthidae",1
"malapteruridae",1
"megadermatidae",1
"megophryidae",1
"melamphaidae",1
"melanostomiidae",1
"meliphagidae",1
"microdesmidae",1
"monodactylidae",1
"myrmecobiidae",1
"nandidae",1
"nandiniidae",1
"nectariniidae",1
"notoryctidae",1
"odontaspididae",1
"opisthocomidae",1
"ostraiontidae",1
"otidae",1
"pitheciidae",1
"plotosidae",1
"pomadasyidae",1
"pomatomidae",1
"potoroidae",1
"pristidae",1
"pseudopimelodidae",1
"pyxicephalidae",1
"ramphastidae",1
"rhacophoridae",1
"rhinobatidae",1
"rivulidae",1
"salangidae",1
"scomberesocidae",1
"scopelarchidae",1
"sirenidae",1
"solidae",1
"sphenodontidae",1
"sphyrnidae",1
"steatornithidae",1
"stegostomatidae",1
"sternoptychidae",1
"tarsiidae",1
"testudinidae",1
"tragulidae",1
"triakidae",1
"trichechidae",1
"trichomycteridae",1
"tupaiidae",1
"xantusiidae",1
"xenocongridae",1
